order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,category,region,revenue,total_cost,profit,profit_margin_pct
ORD024733,CUST01876,PROD0475,2025-08-03,1,4250,2877,Home,South,4250,2877,1373,32.31
ORD024734,CUST03959,PROD0479,2025-07-24,3,4062,3186,Fashion,South,12186,9558,2628,21.57
ORD024735,CUST02137,PROD0178,2025-03-08,1,3605,2182,Fashion,West,3605,2182,1423,39.47
ORD024736,CUST02597,PROD0336,2025-04-04,5,4751,4032,Home,South,23755,20160,3595,15.13
ORD024737,CUST00854,PROD0224,2025-02-10,5,3559,2666,Fashion,North,17795,13330,4465,25.09
ORD024738,CUST00507,PROD0482,2025-07-14,5,304,212,Beauty,South,1520,1060,460,30.26
ORD024739,CUST00408,PROD0134,2025-11-09,2,2866,2340,Sports,West,5732,4680,1052,18.35
ORD024740,CUST00524,PROD0428,2025-11-11,2,4425,3091,Electronics,North,8850,6182,2668,30.15
ORD024741,CUST03051,PROD0005,2025-07-08,5,4011,2324,Home,North,20055,11620,8435,42.06
ORD024742,CUST02398,PROD0185,2025-12-14,4,4832,3681,Fashion,East,19328,14724,4604,23.82
ORD024743,CUST02900,PROD0472,2025-09-02,1,783,574,Sports,West,783,574,209,26.69
ORD024744,CUST00328,PROD0305,2025-06-26,2,1844,1465,Electronics,East,3688,2930,758,20.55
ORD024745,CUST01836,PROD0083,2025-06-26,3,213,165,Sports,South,639,495,144,22.54
ORD024746,CUST01310,PROD0222,2025-02-12,1,3898,2707,Fashion,West,3898,2707,1191,30.55
ORD024747,CUST04719,PROD0204,2025-08-20,3,568,450,Sports,West,1704,1350,354,20.77
ORD024748,CUST02536,PROD0069,2025-12-17,4,4598,3417,Beauty,South,18392,13668,4724,25.69
ORD024749,CUST02042,PROD0412,2025-05-25,2,2790,1816,Fashion,West,5580,3632,1948,34.91
ORD024750,CUST02535,PROD0376,2025-02-27,3,2273,1166,Sports,South,6819,3498,3321,48.7
ORD024751,CUST02193,PROD0167,2025-07-20,5,2976,1595,Home,East,14880,7975,6905,46.4
ORD024752,CUST00756,PROD0418,2025-01-20,2,3940,2919,Home,South,7880,5838,2042,25.91
ORD024753,CUST00146,PROD0446,2025-11-29,3,728,561,Fashion,East,2184,1683,501,22.94
ORD024754,CUST03823,PROD0012,2025-02-23,2,1296,1051,Sports,West,2592,2102,490,18.9
ORD024755,CUST03575,PROD0471,2025-05-04,3,887,737,Home,West,2661,2211,450,16.91
ORD024756,CUST01628,PROD0197,2025-02-27,5,1410,714,Beauty,West,7050,3570,3480,49.36
ORD024757,CUST04924,PROD0054,2025-09-17,5,3982,2931,Sports,East,19910,14655,5255,26.39
ORD024758,CUST01859,PROD0360,2025-04-01,3,3768,2362,Fashion,North,11304,7086,4218,37.31
ORD024759,CUST04723,PROD0485,2025-03-13,3,3314,2033,Beauty,East,9942,6099,3843,38.65
ORD024760,CUST03599,PROD0336,2025-05-17,2,4649,2485,Home,East,9298,4970,4328,46.55
ORD024761,CUST00630,PROD0329,2025-08-01,3,1475,1095,Sports,South,4425,3285,1140,25.76
ORD024762,CUST03167,PROD0225,2025-10-18,5,3888,2479,Electronics,West,19440,12395,7045,36.24
ORD024763,CUST03519,PROD0165,2025-06-05,3,3603,2664,Electronics,North,10809,7992,2817,26.06
ORD024764,CUST04353,PROD0417,2025-06-04,2,1685,1000,Home,North,3370,2000,1370,40.65
ORD024765,CUST03915,PROD0177,2025-07-18,2,511,403,Fashion,North,1022,806,216,21.14
ORD024766,CUST00905,PROD0001,2025-06-27,3,2170,1389,Beauty,South,6510,4167,2343,35.99
ORD024767,CUST02618,PROD0175,2025-06-22,4,3091,2354,Electronics,South,12364,9416,2948,23.84
ORD024768,CUST02790,PROD0165,2025-09-27,1,2831,1646,Home,South,2831,1646,1185,41.86
ORD024769,CUST00108,PROD0137,2025-01-29,5,3231,1688,Beauty,East,16155,8440,7715,47.76
ORD024770,CUST01043,PROD0274,2025-04-20,2,1048,674,Fashion,West,2096,1348,748,35.69
ORD024771,CUST01389,PROD0358,2025-11-12,2,4323,3127,Electronics,East,8646,6254,2392,27.67
ORD024772,CUST01677,PROD0341,2025-06-06,4,1121,711,Beauty,North,4484,2844,1640,36.57
ORD024773,CUST04256,PROD0172,2025-02-26,4,2288,1676,Electronics,West,9152,6704,2448,26.75
ORD024774,CUST04196,PROD0462,2025-09-03,2,1085,807,Fashion,North,2170,1614,556,25.62
ORD024775,CUST00265,PROD0231,2025-11-13,3,1142,592,Beauty,West,3426,1776,1650,48.16
ORD024776,CUST03822,PROD0231,2025-08-01,3,1973,1207,Sports,South,5919,3621,2298,38.82
ORD024777,CUST02798,PROD0115,2025-07-07,5,1412,1189,Sports,South,7060,5945,1115,15.79
ORD024778,CUST03121,PROD0198,2025-04-23,1,217,155,Electronics,South,217,155,62,28.57
ORD024779,CUST00677,PROD0319,2025-11-18,4,1542,773,Home,East,6168,3092,3076,49.87
ORD024780,CUST04895,PROD0003,2025-02-20,2,3180,2263,Fashion,North,6360,4526,1834,28.84
ORD024781,CUST03487,PROD0496,2025-01-10,5,898,638,Electronics,East,4490,3190,1300,28.95
ORD024782,CUST02707,PROD0112,2025-12-10,5,358,279,Fashion,West,1790,1395,395,22.07
ORD024783,CUST03970,PROD0146,2025-04-01,1,1428,728,Sports,West,1428,728,700,49.02
ORD024784,CUST00608,PROD0421,2025-02-20,4,2923,2099,Electronics,East,11692,8396,3296,28.19
ORD024785,CUST03426,PROD0276,2025-08-31,3,3856,2546,Electronics,East,11568,7638,3930,33.97
ORD024786,CUST02395,PROD0349,2025-12-18,3,2474,1291,Sports,North,7422,3873,3549,47.82
ORD024787,CUST02860,PROD0036,2025-06-25,4,506,396,Home,East,2024,1584,440,21.74
ORD024788,CUST04897,PROD0208,2025-02-26,5,4082,3036,Electronics,East,20410,15180,5230,25.62
ORD024789,CUST01161,PROD0004,2025-08-24,5,4855,3206,Beauty,North,24275,16030,8245,33.96
ORD024790,CUST01848,PROD0120,2025-08-16,5,2210,1292,Home,West,11050,6460,4590,41.54
ORD024791,CUST04058,PROD0109,2025-11-09,2,1901,1080,Fashion,East,3802,2160,1642,43.19
ORD024792,CUST01492,PROD0078,2025-12-07,3,4317,2506,Sports,South,12951,7518,5433,41.95
ORD024793,CUST02022,PROD0017,2025-12-08,2,3511,2491,Home,North,7022,4982,2040,29.05
ORD024794,CUST04599,PROD0227,2025-08-03,1,4315,2620,Beauty,South,4315,2620,1695,39.28
ORD024795,CUST03016,PROD0185,2025-01-12,3,2606,2190,Beauty,North,7818,6570,1248,15.96
ORD024796,CUST04567,PROD0227,2025-10-17,4,3356,2271,Electronics,East,13424,9084,4340,32.33
ORD024797,CUST02738,PROD0049,2025-07-01,5,2125,1636,Beauty,North,10625,8180,2445,23.01
ORD024798,CUST02049,PROD0109,2025-10-04,1,495,338,Beauty,North,495,338,157,31.72
ORD024799,CUST04206,PROD0480,2025-12-17,4,4732,3724,Fashion,West,18928,14896,4032,21.3
ORD024800,CUST03955,PROD0181,2025-12-19,2,914,649,Fashion,North,1828,1298,530,28.99
ORD024801,CUST00894,PROD0372,2025-10-29,2,1228,894,Beauty,South,2456,1788,668,27.2
ORD024802,CUST01088,PROD0010,2025-09-20,5,3095,2367,Electronics,East,15475,11835,3640,23.52
ORD024803,CUST04852,PROD0413,2025-10-03,4,4505,3365,Beauty,East,18020,13460,4560,25.31
ORD024804,CUST04149,PROD0376,2025-01-11,3,1369,958,Sports,South,4107,2874,1233,30.02
ORD024805,CUST02310,PROD0123,2025-09-19,5,1546,1138,Home,West,7730,5690,2040,26.39
ORD024806,CUST03601,PROD0076,2025-12-25,3,2396,1877,Sports,East,7188,5631,1557,21.66
ORD024807,CUST02934,PROD0123,2025-08-30,1,2167,1711,Fashion,West,2167,1711,456,21.04
ORD024808,CUST02282,PROD0137,2025-05-15,5,4413,3636,Fashion,South,22065,18180,3885,17.61
ORD024809,CUST00073,PROD0090,2025-02-14,4,4157,2316,Sports,West,16628,9264,7364,44.29
ORD024810,CUST01381,PROD0149,2025-01-30,3,2179,1244,Fashion,South,6537,3732,2805,42.91
ORD024811,CUST00484,PROD0001,2025-12-28,5,3743,2403,Electronics,West,18715,12015,6700,35.8
ORD024812,CUST01030,PROD0420,2025-01-28,3,3658,2623,Home,West,10974,7869,3105,28.29
ORD024813,CUST03782,PROD0211,2025-12-24,1,3993,3188,Sports,North,3993,3188,805,20.16
ORD024814,CUST04973,PROD0006,2025-08-15,1,4104,2375,Beauty,South,4104,2375,1729,42.13
ORD024815,CUST03780,PROD0367,2025-02-25,1,4333,3148,Home,North,4333,3148,1185,27.35
ORD024816,CUST01832,PROD0146,2025-05-09,4,511,388,Sports,East,2044,1552,492,24.07
ORD024817,CUST04955,PROD0101,2025-12-10,1,3977,2957,Beauty,East,3977,2957,1020,25.65
ORD024818,CUST02021,PROD0200,2025-11-12,1,2449,1952,Home,West,2449,1952,497,20.29
ORD024819,CUST00779,PROD0395,2025-01-28,5,1527,991,Electronics,North,7635,4955,2680,35.1
ORD024820,CUST03476,PROD0325,2025-07-02,2,1585,1346,Electronics,East,3170,2692,478,15.08
ORD024821,CUST04724,PROD0405,2025-04-08,5,2559,1887,Sports,East,12795,9435,3360,26.26
ORD024822,CUST03278,PROD0232,2025-12-03,4,1325,878,Electronics,East,5300,3512,1788,33.74
ORD024823,CUST00410,PROD0107,2025-03-29,4,3966,2711,Fashion,East,15864,10844,5020,31.64
ORD024824,CUST01060,PROD0469,2025-10-14,1,1900,1538,Home,North,1900,1538,362,19.05
ORD024825,CUST02310,PROD0212,2025-01-29,4,3150,2529,Fashion,North,12600,10116,2484,19.71
ORD024826,CUST01601,PROD0106,2025-10-11,3,3015,2464,Fashion,South,9045,7392,1653,18.28
ORD024827,CUST04988,PROD0265,2025-11-30,3,1436,1142,Electronics,East,4308,3426,882,20.47
ORD024828,CUST04544,PROD0258,2025-07-11,3,2538,1663,Home,East,7614,4989,2625,34.48
ORD024829,CUST02234,PROD0113,2025-06-03,5,716,472,Beauty,South,3580,2360,1220,34.08
ORD024830,CUST01653,PROD0132,2025-08-24,2,1238,677,Home,East,2476,1354,1122,45.32
ORD024831,CUST01298,PROD0346,2025-01-11,2,3384,1755,Electronics,East,6768,3510,3258,48.14
ORD024832,CUST00352,PROD0268,2025-05-24,2,4616,3316,Beauty,East,9232,6632,2600,28.16
ORD024833,CUST03223,PROD0211,2025-10-12,5,1901,1495,Sports,West,9505,7475,2030,21.36
ORD024834,CUST02432,PROD0083,2025-12-13,5,3333,1938,Sports,East,16665,9690,6975,41.85
ORD024835,CUST00465,PROD0083,2025-10-12,3,1900,1140,Electronics,South,5700,3420,2280,40.0
ORD024836,CUST02514,PROD0250,2025-04-06,1,1967,1194,Fashion,West,1967,1194,773,39.3
ORD024837,CUST03167,PROD0349,2025-09-24,5,3812,2493,Fashion,East,19060,12465,6595,34.6
ORD024838,CUST02210,PROD0295,2025-06-22,4,510,315,Sports,West,2040,1260,780,38.24
ORD024839,CUST00556,PROD0237,2025-07-19,1,4768,4002,Beauty,East,4768,4002,766,16.07
ORD024840,CUST00300,PROD0188,2025-06-26,4,3605,2697,Home,South,14420,10788,3632,25.19
ORD024841,CUST03867,PROD0418,2025-11-05,4,2967,2352,Home,West,11868,9408,2460,20.73
ORD024842,CUST00356,PROD0315,2025-12-29,4,4732,3637,Fashion,North,18928,14548,4380,23.14
ORD024843,CUST00564,PROD0384,2025-11-20,2,3783,2831,Electronics,West,7566,5662,1904,25.17
ORD024844,CUST04010,PROD0072,2025-05-01,1,3706,2300,Fashion,West,3706,2300,1406,37.94
ORD024845,CUST04889,PROD0390,2025-07-23,5,1513,763,Electronics,East,7565,3815,3750,49.57
ORD024846,CUST01023,PROD0416,2025-06-09,2,590,303,Beauty,South,1180,606,574,48.64
ORD024847,CUST01191,PROD0284,2025-07-06,5,1566,996,Electronics,North,7830,4980,2850,36.4
ORD024848,CUST03211,PROD0331,2025-07-23,5,468,266,Electronics,East,2340,1330,1010,43.16
ORD024849,CUST01905,PROD0476,2025-08-31,1,2758,1743,Beauty,East,2758,1743,1015,36.8
ORD024850,CUST02037,PROD0254,2025-07-11,2,3575,2770,Beauty,South,7150,5540,1610,22.52
ORD024851,CUST01027,PROD0480,2025-11-08,3,1855,1575,Fashion,North,5565,4725,840,15.09
ORD024852,CUST00256,PROD0041,2025-08-04,4,4547,3114,Fashion,East,18188,12456,5732,31.52
ORD024853,CUST02419,PROD0072,2025-03-25,3,3097,1567,Beauty,South,9291,4701,4590,49.4
ORD024854,CUST02564,PROD0468,2025-11-02,4,598,345,Fashion,West,2392,1380,1012,42.31
ORD024855,CUST02952,PROD0088,2025-08-22,4,3132,1693,Electronics,South,12528,6772,5756,45.95
ORD024856,CUST00270,PROD0244,2025-01-07,3,3594,2651,Electronics,North,10782,7953,2829,26.24
ORD024857,CUST00928,PROD0411,2025-12-18,5,4814,3223,Electronics,West,24070,16115,7955,33.05
ORD024858,CUST00064,PROD0495,2025-04-25,2,4024,2876,Beauty,South,8048,5752,2296,28.53
ORD024859,CUST04556,PROD0309,2025-01-06,4,1916,1133,Fashion,South,7664,4532,3132,40.87
ORD024860,CUST01043,PROD0379,2025-07-30,2,4680,3198,Sports,West,9360,6396,2964,31.67
ORD024861,CUST04189,PROD0267,2025-02-21,1,1632,899,Sports,East,1632,899,733,44.91
ORD024862,CUST04869,PROD0239,2025-05-26,2,4734,3621,Beauty,North,9468,7242,2226,23.51
ORD024863,CUST00810,PROD0087,2025-09-25,1,4697,3801,Sports,South,4697,3801,896,19.08
ORD024864,CUST02042,PROD0150,2025-08-23,4,1541,894,Electronics,West,6164,3576,2588,41.99
ORD024865,CUST03089,PROD0005,2025-04-21,5,2901,2061,Beauty,East,14505,10305,4200,28.96
ORD024866,CUST01647,PROD0112,2025-06-14,5,3720,2847,Fashion,West,18600,14235,4365,23.47
ORD024867,CUST04936,PROD0418,2025-09-23,5,4268,2753,Sports,North,21340,13765,7575,35.5
ORD024868,CUST00488,PROD0318,2025-12-09,1,2072,1619,Beauty,South,2072,1619,453,21.86
ORD024869,CUST03082,PROD0159,2025-01-21,2,1828,1142,Sports,South,3656,2284,1372,37.53
ORD024870,CUST01748,PROD0047,2025-05-21,4,2283,1237,Sports,West,9132,4948,4184,45.82
ORD024871,CUST00749,PROD0293,2025-09-11,5,1207,837,Beauty,South,6035,4185,1850,30.65
ORD024872,CUST03838,PROD0367,2025-03-07,4,4027,2236,Electronics,East,16108,8944,7164,44.47
ORD024873,CUST00528,PROD0026,2025-05-26,4,1938,1554,Home,West,7752,6216,1536,19.81
ORD024874,CUST01168,PROD0215,2025-10-18,4,3092,1709,Electronics,West,12368,6836,5532,44.73
ORD024875,CUST04650,PROD0299,2025-04-08,1,2526,1405,Electronics,East,2526,1405,1121,44.38
ORD024876,CUST04611,PROD0061,2025-08-21,2,4228,2569,Sports,East,8456,5138,3318,39.24
ORD024877,CUST03542,PROD0422,2025-04-11,5,2097,1138,Sports,West,10485,5690,4795,45.73
ORD024878,CUST04473,PROD0486,2025-10-08,2,351,262,Beauty,West,702,524,178,25.36
ORD024879,CUST03740,PROD0384,2025-06-01,5,1155,971,Electronics,West,5775,4855,920,15.93
ORD024880,CUST00484,PROD0416,2025-10-22,1,2301,1186,Sports,East,2301,1186,1115,48.46
ORD024881,CUST00452,PROD0325,2025-11-12,3,3243,2395,Electronics,West,9729,7185,2544,26.15
ORD024882,CUST04070,PROD0446,2025-08-14,1,3977,3042,Beauty,East,3977,3042,935,23.51
ORD024883,CUST04398,PROD0382,2025-01-26,2,278,184,Home,East,556,368,188,33.81
ORD024884,CUST03134,PROD0127,2025-09-12,5,1119,766,Home,West,5595,3830,1765,31.55
ORD024885,CUST01774,PROD0409,2025-10-25,2,1310,733,Beauty,West,2620,1466,1154,44.05
ORD024886,CUST00999,PROD0289,2025-10-22,2,1348,732,Beauty,South,2696,1464,1232,45.7
ORD024887,CUST02066,PROD0244,2025-03-10,1,2870,1891,Home,West,2870,1891,979,34.11
ORD024888,CUST00398,PROD0064,2025-11-22,2,1999,1322,Fashion,South,3998,2644,1354,33.87
ORD024889,CUST01804,PROD0455,2025-12-18,1,2495,1629,Beauty,North,2495,1629,866,34.71
ORD024890,CUST02152,PROD0400,2025-10-24,2,3891,2779,Fashion,West,7782,5558,2224,28.58
ORD024891,CUST01947,PROD0177,2025-06-09,3,4219,2597,Home,South,12657,7791,4866,38.45
ORD024892,CUST03718,PROD0093,2025-01-08,4,3545,1936,Beauty,North,14180,7744,6436,45.39
ORD024893,CUST03416,PROD0123,2025-01-18,3,2513,1441,Electronics,North,7539,4323,3216,42.66
ORD024894,CUST01395,PROD0015,2025-07-05,5,3686,3009,Beauty,South,18430,15045,3385,18.37
ORD024895,CUST04129,PROD0276,2025-05-09,1,2020,1603,Fashion,North,2020,1603,417,20.64
ORD024896,CUST02422,PROD0022,2025-06-01,4,1429,988,Electronics,North,5716,3952,1764,30.86
ORD024897,CUST03920,PROD0266,2025-06-24,2,1116,668,Beauty,North,2232,1336,896,40.14
ORD024898,CUST03084,PROD0456,2025-12-03,1,3088,2080,Sports,South,3088,2080,1008,32.64
ORD024899,CUST02789,PROD0183,2025-03-04,5,4243,3603,Sports,East,21215,18015,3200,15.08
ORD024900,CUST01845,PROD0352,2025-01-26,3,2592,2033,Beauty,West,7776,6099,1677,21.57
ORD024901,CUST01805,PROD0412,2025-04-24,2,4589,2363,Home,East,9178,4726,4452,48.51
ORD024902,CUST00890,PROD0137,2025-08-10,5,3067,1885,Fashion,East,15335,9425,5910,38.54
ORD024903,CUST02504,PROD0031,2025-04-11,1,1911,1212,Home,East,1911,1212,699,36.58
ORD024904,CUST01894,PROD0215,2025-12-13,5,3272,2470,Home,North,16360,12350,4010,24.51
ORD024905,CUST01667,PROD0467,2025-01-23,4,1819,1040,Home,East,7276,4160,3116,42.83
ORD024906,CUST04345,PROD0352,2025-12-12,4,3921,3122,Electronics,North,15684,12488,3196,20.38
ORD024907,CUST03066,PROD0330,2025-01-05,2,3432,2715,Beauty,East,6864,5430,1434,20.89
ORD024908,CUST03642,PROD0212,2025-01-14,5,4767,3886,Fashion,East,23835,19430,4405,18.48
ORD024909,CUST03076,PROD0227,2025-04-09,2,2136,1266,Sports,West,4272,2532,1740,40.73
ORD024910,CUST01260,PROD0185,2025-09-13,1,2399,1318,Electronics,West,2399,1318,1081,45.06
ORD024911,CUST02221,PROD0415,2025-04-27,5,4671,3251,Sports,North,23355,16255,7100,30.4
ORD024912,CUST02419,PROD0075,2025-08-12,1,3589,2918,Fashion,North,3589,2918,671,18.7
ORD024913,CUST02839,PROD0171,2025-01-22,1,1095,744,Electronics,East,1095,744,351,32.05
ORD024914,CUST02797,PROD0232,2025-04-23,5,362,224,Sports,West,1810,1120,690,38.12
ORD024915,CUST00787,PROD0074,2025-02-02,1,1657,911,Electronics,East,1657,911,746,45.02
ORD024916,CUST03368,PROD0253,2025-09-26,4,4935,2638,Beauty,East,19740,10552,9188,46.55
ORD024917,CUST04936,PROD0393,2025-11-24,2,4117,2386,Fashion,North,8234,4772,3462,42.05
ORD024918,CUST02448,PROD0298,2025-04-12,2,3118,1655,Fashion,West,6236,3310,2926,46.92
ORD024919,CUST03130,PROD0074,2025-07-20,2,3336,2065,Fashion,West,6672,4130,2542,38.1
ORD024920,CUST01899,PROD0434,2025-04-18,2,1709,1048,Home,West,3418,2096,1322,38.68
ORD024921,CUST04504,PROD0421,2025-05-09,4,2031,1161,Home,North,8124,4644,3480,42.84
ORD024922,CUST03585,PROD0229,2025-05-23,5,968,570,Sports,West,4840,2850,1990,41.12
ORD024923,CUST04160,PROD0199,2025-11-07,5,4591,2391,Fashion,West,22955,11955,11000,47.92
ORD024924,CUST03950,PROD0212,2025-04-29,1,4740,3258,Fashion,West,4740,3258,1482,31.27
ORD024925,CUST02468,PROD0084,2025-08-09,1,1602,1223,Electronics,West,1602,1223,379,23.66
ORD024926,CUST02194,PROD0200,2025-11-08,4,232,186,Home,West,928,744,184,19.83
ORD024927,CUST00017,PROD0145,2025-01-14,3,2533,2020,Electronics,North,7599,6060,1539,20.25
ORD024928,CUST03023,PROD0486,2025-03-18,5,3085,2390,Home,North,15425,11950,3475,22.53
ORD024929,CUST04994,PROD0217,2025-04-27,1,2432,1810,Electronics,East,2432,1810,622,25.58
ORD024930,CUST01267,PROD0461,2025-02-25,4,3434,1849,Electronics,North,13736,7396,6340,46.16
ORD024931,CUST00479,PROD0237,2025-08-22,5,1222,732,Beauty,West,6110,3660,2450,40.1
ORD024932,CUST04297,PROD0461,2025-05-05,4,282,148,Electronics,West,1128,592,536,47.52
ORD024933,CUST03978,PROD0432,2025-01-25,5,2716,1681,Beauty,North,13580,8405,5175,38.11
ORD024934,CUST03545,PROD0258,2025-04-01,4,2389,1531,Fashion,North,9556,6124,3432,35.91
ORD024935,CUST04275,PROD0229,2025-04-03,2,2453,1673,Electronics,West,4906,3346,1560,31.8
ORD024936,CUST04549,PROD0298,2025-06-07,3,2884,2446,Beauty,South,8652,7338,1314,15.19
ORD024937,CUST00486,PROD0106,2025-08-07,3,2853,2128,Electronics,South,8559,6384,2175,25.41
ORD024938,CUST04089,PROD0191,2025-01-07,5,4204,3438,Beauty,East,21020,17190,3830,18.22
ORD024939,CUST04674,PROD0139,2025-05-21,4,573,403,Beauty,East,2292,1612,680,29.67
ORD024940,CUST00338,PROD0252,2025-05-15,5,3700,1991,Electronics,East,18500,9955,8545,46.19
ORD024941,CUST00861,PROD0212,2025-04-09,4,3961,2224,Home,West,15844,8896,6948,43.85
ORD024942,CUST02004,PROD0127,2025-07-17,2,792,437,Beauty,West,1584,874,710,44.82
ORD024943,CUST01472,PROD0249,2025-01-22,5,327,203,Beauty,East,1635,1015,620,37.92
ORD024944,CUST02043,PROD0440,2025-11-11,4,1640,1314,Home,East,6560,5256,1304,19.88
ORD024945,CUST03429,PROD0073,2025-01-21,4,2355,1681,Electronics,South,9420,6724,2696,28.62
ORD024946,CUST03121,PROD0173,2025-01-18,3,3615,3045,Fashion,West,10845,9135,1710,15.77
ORD024947,CUST01520,PROD0429,2025-02-17,1,686,438,Fashion,South,686,438,248,36.15
ORD024948,CUST00702,PROD0157,2025-04-03,1,1808,960,Home,West,1808,960,848,46.9
ORD024949,CUST04389,PROD0162,2025-01-26,1,1204,995,Fashion,East,1204,995,209,17.36
ORD024950,CUST04036,PROD0453,2025-02-08,2,3120,2388,Beauty,South,6240,4776,1464,23.46
ORD024951,CUST03745,PROD0095,2025-06-14,4,1958,1192,Electronics,East,7832,4768,3064,39.12
ORD024952,CUST01174,PROD0346,2025-07-09,1,4669,2792,Fashion,North,4669,2792,1877,40.2
ORD024953,CUST01606,PROD0377,2025-06-05,5,3750,2785,Fashion,East,18750,13925,4825,25.73
ORD024954,CUST01880,PROD0485,2025-09-25,2,4226,2605,Sports,East,8452,5210,3242,38.36
ORD024955,CUST03394,PROD0236,2025-01-28,5,3407,1712,Electronics,North,17035,8560,8475,49.75
ORD024956,CUST02125,PROD0020,2025-08-04,2,1512,913,Sports,North,3024,1826,1198,39.62
ORD024957,CUST04992,PROD0072,2025-01-31,5,598,426,Sports,North,2990,2130,860,28.76
ORD024958,CUST04643,PROD0070,2025-09-13,1,4436,3483,Beauty,West,4436,3483,953,21.48
ORD024959,CUST01447,PROD0402,2025-07-03,2,2947,1783,Electronics,West,5894,3566,2328,39.5
ORD024960,CUST03307,PROD0200,2025-04-29,4,3401,1935,Fashion,East,13604,7740,5864,43.1
ORD024961,CUST03402,PROD0444,2025-10-18,2,2474,2009,Beauty,East,4948,4018,930,18.8
ORD024962,CUST03784,PROD0373,2025-05-21,1,1933,1441,Home,West,1933,1441,492,25.45
ORD024963,CUST02373,PROD0183,2025-03-14,3,338,257,Fashion,North,1014,771,243,23.96
ORD024964,CUST00151,PROD0308,2025-05-24,4,2914,2327,Electronics,East,11656,9308,2348,20.14
ORD024965,CUST01660,PROD0025,2025-09-02,1,710,602,Home,South,710,602,108,15.21
ORD024966,CUST00879,PROD0066,2025-02-16,2,2421,1358,Home,West,4842,2716,2126,43.91
ORD024967,CUST02320,PROD0284,2025-05-16,1,758,420,Electronics,South,758,420,338,44.59
ORD024968,CUST02884,PROD0490,2025-06-25,2,1230,947,Sports,West,2460,1894,566,23.01
ORD024969,CUST03996,PROD0345,2025-07-28,2,3862,2091,Home,East,7724,4182,3542,45.86
ORD024970,CUST02416,PROD0276,2025-07-11,4,818,660,Sports,South,3272,2640,632,19.32
ORD024971,CUST01516,PROD0326,2025-11-02,2,3291,2703,Home,North,6582,5406,1176,17.87
ORD024972,CUST03388,PROD0037,2025-05-27,3,2016,1377,Sports,South,6048,4131,1917,31.7
ORD024973,CUST00590,PROD0016,2025-02-12,1,3877,2634,Electronics,West,3877,2634,1243,32.06
ORD024974,CUST00588,PROD0419,2025-12-31,1,500,328,Fashion,East,500,328,172,34.4
ORD024975,CUST02620,PROD0183,2025-04-01,2,1297,851,Beauty,East,2594,1702,892,34.39
ORD024976,CUST01196,PROD0356,2025-12-01,2,4877,3474,Electronics,East,9754,6948,2806,28.77
ORD024977,CUST04354,PROD0256,2025-03-29,4,859,449,Fashion,North,3436,1796,1640,47.73
ORD024978,CUST02327,PROD0193,2025-07-16,4,3054,1617,Sports,West,12216,6468,5748,47.05
ORD024979,CUST02606,PROD0334,2025-06-30,2,1963,1578,Sports,West,3926,3156,770,19.61
ORD024980,CUST02539,PROD0014,2025-06-24,5,3113,1967,Home,West,15565,9835,5730,36.81
ORD024981,CUST00566,PROD0024,2025-10-21,2,1658,1014,Beauty,East,3316,2028,1288,38.84
ORD024982,CUST01757,PROD0083,2025-02-26,3,4766,3344,Home,East,14298,10032,4266,29.84
ORD024983,CUST04076,PROD0294,2025-09-22,1,956,670,Beauty,West,956,670,286,29.92
ORD024984,CUST01361,PROD0236,2025-12-11,5,3991,2365,Sports,North,19955,11825,8130,40.74
ORD024985,CUST02569,PROD0338,2025-05-23,5,3881,2397,Electronics,West,19405,11985,7420,38.24
ORD024986,CUST02374,PROD0265,2025-08-24,5,2729,1717,Fashion,East,13645,8585,5060,37.08
